INDEX,TARGET_FLAG,TARGET_AMT,KIDSDRIV,AGE,HOMEKIDS,YOJ,INCOME,PARENT1,HOME_VAL,MSTATUS,SEX,EDUCATION,JOB,TRAVTIME,CAR_USE,BLUEBOOK,TIF,CAR_TYPE,RED_CAR,OLDCLAIM,CLM_FREQ,REVOKED,MVR_PTS,CAR_AGE,URBANICITY
2301,0,0,0,48,0,12,180128.00,No,437339.00,Yes,M,PhD,,16,Commercial,32110.00,1,Panel Truck,no,0.00,0,No,0,15,Highly Urban/ Urban
2302,0,0,0,39,0,12,55246.00,No,210896.00,z_No,M,Masters,Lawyer,9,Private,1500.00,1,Minivan,no,9011.00,1,No,7,6,Highly Urban/ Urban
2303,1,5349,0,51,0,14,175219.00,No,477999.00,Yes,z_F,Masters,Manager,22,Private,6600.00,8,z_SUV,no,0.00,0,No,0,15,Highly Urban/ Urban
2304,1,2532,0,36,2,,51969.00,No,221596.00,Yes,M,Bachelors,Clerical,55,Private,1500.00,16,Minivan,yes,3488.00,4,No,0,7,Highly Urban/ Urban
2305,1,45191.30399,0,59,0,10,,No,0.00,Yes,z_F,z_High School,Student,34,Commercial,11600.00,6,Minivan,no,0.00,0,No,0,1,Highly Urban/ Urban
2307,0,0,0,49,0,8,105594.00,No,301702.00,Yes,z_F,PhD,Doctor,17,Private,12920.00,13,z_SUV,no,0.00,0,No,3,1,Highly Urban/ Urban
2308,0,0,0,39,0,8,74548.00,No,0.00,z_No,z_F,Bachelors,Professional,33,Private,18100.00,1,z_SUV,no,25130.00,2,No,2,10,Highly Urban/ Urban
2309,1,5667,0,53,1,,31205.00,No,170358.00,Yes,z_F,z_High School,Clerical,27,Private,12080.00,1,Sports Car,no,0.00,0,No,0,6,Highly Urban/ Urban
2310,0,0,0,48,0,12,42156.00,No,0.00,z_No,M,<High School,Clerical,50,Private,11680.00,1,Minivan,no,0.00,0,No,0,8,z_Highly Rural/ Rural
2311,1,5836,0,36,0,0,0.00,No,0.00,z_No,z_F,<High School,Student,35,Commercial,13440.00,10,Pickup,no,5093.00,2,No,8,1,Highly Urban/ Urban
2312,1,3036,0,46,0,11,68126.00,No,214584.00,Yes,z_F,Bachelors,Professional,52,Private,12910.00,1,z_SUV,no,0.00,0,Yes,3,6,Highly Urban/ Urban
2313,0,0,0,29,4,0,0.00,No,103207.00,Yes,z_F,<High School,Home Maker,44,Private,26670.00,9,Sports Car,no,0.00,0,No,4,1,z_Highly Rural/ Rural
2315,0,0,0,40,3,0,0.00,No,0.00,Yes,z_F,<High School,Student,30,Private,7890.00,3,z_SUV,no,0.00,0,No,0,1,Highly Urban/ Urban
2316,1,3110,0,26,3,0,0.00,No,50964.00,Yes,z_F,Bachelors,Home Maker,42,Private,4100.00,1,z_SUV,no,2621.00,2,No,6,8,Highly Urban/ Urban
2319,0,0,1,55,2,15,127075.00,Yes,0.00,z_No,M,PhD,Doctor,41,Private,19450.00,1,Minivan,no,7744.00,2,No,4,13,Highly Urban/ Urban
2320,0,0,0,44,4,15,27069.00,No,134937.00,Yes,z_F,z_High School,Clerical,80,Private,24910.00,6,Pickup,no,0.00,0,No,0,1,Highly Urban/ Urban
2322,0,0,2,36,3,13,8615.00,No,72501.00,Yes,z_F,z_High School,Home Maker,41,Private,20150.00,1,Minivan,no,0.00,0,No,0,6,z_Highly Rural/ Rural
2323,0,0,0,54,0,13,,No,,Yes,M,Masters,,24,Commercial,7880.00,7,Pickup,no,5203.00,1,No,4,16,Highly Urban/ Urban
2325,0,0,0,41,3,15,126363.00,No,349884.00,Yes,M,PhD,Doctor,27,Private,18240.00,13,Van,yes,0.00,0,No,0,8,Highly Urban/ Urban
2326,0,0,0,45,0,13,78432.00,No,259622.00,Yes,z_F,Bachelors,Manager,25,Private,9590.00,4,z_SUV,no,0.00,0,No,0,1,Highly Urban/ Urban
2327,0,0,0,51,0,13,74501.00,No,190592.00,Yes,z_F,Bachelors,Professional,46,Private,26020.00,13,Sports Car,no,9845.00,2,No,4,1,Highly Urban/ Urban
2328,0,0,2,43,2,14,6162.00,No,50223.00,Yes,z_F,z_High School,Home Maker,32,Private,14350.00,1,Minivan,no,13752.00,3,No,5,7,Highly Urban/ Urban
2329,0,0,0,44,0,0,0.00,No,0.00,Yes,z_F,z_High School,Student,77,Private,9770.00,13,z_SUV,no,0.00,0,No,0,7,z_Highly Rural/ Rural
2330,0,0,0,28,1,13,97231.00,No,262856.00,Yes,z_F,Bachelors,z_Blue Collar,56,Commercial,22200.00,4,z_SUV,no,0.00,0,No,3,11,z_Highly Rural/ Rural
2331,0,0,0,61,0,11,61472.00,No,227562.00,Yes,z_F,Masters,Lawyer,46,Private,17410.00,1,Sports Car,no,0.00,0,Yes,5,8,Highly Urban/ Urban
2332,0,0,2,41,3,10,90991.00,No,310709.00,Yes,M,Bachelors,Professional,43,Private,5600.00,7,Pickup,yes,1421.00,2,No,4,1,Highly Urban/ Urban
2333,0,0,0,42,0,11,69780.00,No,223784.00,Yes,z_F,Masters,Lawyer,32,Private,22350.00,6,z_SUV,no,5346.00,2,No,3,19,Highly Urban/ Urban
2334,1,5443,0,39,3,16,22626.00,No,60718.00,Yes,z_F,<High School,z_Blue Collar,46,Commercial,19950.00,1,Pickup,no,6937.00,1,No,7,7,Highly Urban/ Urban
2335,1,4847,1,43,1,8,199866.00,Yes,0.00,z_No,M,Masters,,33,Commercial,25510.00,6,Panel Truck,yes,0.00,0,No,1,15,Highly Urban/ Urban
2336,0,0,0,34,2,14,51497.00,No,219049.00,Yes,z_F,Bachelors,Clerical,51,Private,15230.00,7,z_SUV,no,0.00,0,No,0,14,z_Highly Rural/ Rural
2337,0,0,0,41,0,,103461.00,No,305052.00,Yes,M,Masters,Professional,35,Private,15950.00,6,Minivan,yes,3443.00,2,No,3,20,Highly Urban/ Urban
2338,0,0,0,53,0,14,64915.00,No,186151.00,Yes,M,Bachelors,Manager,41,Private,21920.00,1,Van,yes,0.00,0,No,0,,Highly Urban/ Urban
2339,0,0,0,32,1,11,8824.00,No,91593.00,Yes,z_F,<High School,Professional,60,Private,9280.00,1,z_SUV,no,4409.00,2,No,1,8,Highly Urban/ Urban
2341,0,0,0,51,0,11,91605.00,No,276147.00,Yes,M,PhD,Doctor,58,Private,15910.00,1,Minivan,yes,2645.00,2,No,3,10,Highly Urban/ Urban
2342,0,0,0,54,0,11,177842.00,No,0.00,z_No,z_F,Masters,Lawyer,50,Private,7000.00,10,Sports Car,no,47939.00,3,No,1,24,Highly Urban/ Urban
2344,0,0,0,46,0,14,23571.00,No,145066.00,Yes,M,z_High School,Clerical,45,Commercial,11890.00,4,Pickup,yes,0.00,0,No,0,1,z_Highly Rural/ Rural
2345,0,0,0,44,0,12,5069.00,No,0.00,z_No,z_F,<High School,Student,37,Private,8060.00,7,z_SUV,no,1022.00,1,No,1,1,Highly Urban/ Urban
2346,0,0,0,48,0,14,20792.00,No,165130.00,Yes,z_F,Bachelors,Home Maker,49,Private,13930.00,3,z_SUV,no,0.00,0,No,0,6,z_Highly Rural/ Rural
2347,0,0,0,52,0,10,104067.00,No,319855.00,Yes,z_F,PhD,Manager,33,Private,35760.00,6,z_SUV,no,0.00,0,No,0,18,Highly Urban/ Urban
2348,1,7485,1,34,4,14,58991.00,No,162309.00,Yes,M,z_High School,z_Blue Collar,61,Commercial,5490.00,13,Pickup,no,1423.00,1,No,0,,Highly Urban/ Urban
2350,0,0,0,53,0,0,0.00,No,0.00,z_No,z_F,Masters,Home Maker,7,Private,20530.00,7,Minivan,no,0.00,0,No,3,17,Highly Urban/ Urban
2351,0,0,0,39,0,0,0.00,No,,Yes,z_F,z_High School,Student,35,Private,9460.00,8,z_SUV,no,0.00,0,Yes,0,1,Highly Urban/ Urban
2354,1,3034,0,35,2,8,47797.00,Yes,0.00,z_No,z_F,Bachelors,Professional,23,Private,1500.00,6,z_SUV,no,41303.00,2,Yes,4,6,Highly Urban/ Urban
2355,1,4271.398549,0,43,0,,49021.00,No,177127.00,z_No,M,z_High School,Professional,49,Commercial,10700.00,1,Pickup,no,0.00,0,Yes,2,1,Highly Urban/ Urban
2356,0,0,0,50,0,7,125583.00,No,,Yes,M,Masters,Professional,41,Commercial,20730.00,1,Van,no,1358.00,1,No,5,13,Highly Urban/ Urban
2357,0,0,0,38,0,7,46947.00,No,150812.00,Yes,z_F,Bachelors,Home Maker,13,Private,13990.00,1,z_SUV,no,0.00,0,No,0,,z_Highly Rural/ Rural
2358,0,0,0,39,2,12,24790.00,Yes,0.00,z_No,z_F,z_High School,Clerical,29,Private,8310.00,7,z_SUV,no,0.00,0,No,0,1,z_Highly Rural/ Rural
2359,0,0,0,46,0,8,,No,,z_No,z_F,Masters,Lawyer,17,Private,18220.00,6,z_SUV,no,0.00,0,No,0,,Highly Urban/ Urban
2360,0,0,0,43,0,11,106059.00,No,267152.00,Yes,z_F,z_High School,Manager,44,Private,5800.00,13,z_SUV,no,0.00,0,No,4,1,Highly Urban/ Urban
2361,0,0,0,47,0,8,,No,119708.00,z_No,M,<High School,Clerical,18,Private,9570.00,1,Minivan,no,0.00,0,No,2,3,Highly Urban/ Urban
2362,0,0,0,52,0,9,30776.00,No,200353.00,Yes,M,<High School,Clerical,25,Commercial,25530.00,10,Panel Truck,yes,1086.00,2,No,0,5,Highly Urban/ Urban
2363,1,6685.403408,1,53,1,11,12824.00,Yes,0.00,z_No,z_F,z_High School,Student,48,Commercial,16720.00,6,z_SUV,no,9851.00,3,No,8,10,Highly Urban/ Urban
2364,0,0,1,39,1,13,78477.00,No,,Yes,z_F,Masters,Manager,26,Private,10170.00,3,z_SUV,no,3927.00,1,No,1,11,Highly Urban/ Urban
2366,0,0,0,50,0,13,5386.00,No,0.00,Yes,z_F,Bachelors,Student,68,Private,7040.00,1,Sports Car,no,2996.00,2,No,4,9,Highly Urban/ Urban
2367,0,0,0,51,0,14,89582.00,No,269747.00,z_No,M,Masters,Lawyer,37,Private,22020.00,9,Minivan,no,0.00,0,Yes,0,16,Highly Urban/ Urban
2368,1,1037,0,54,0,0,0.00,No,111556.00,z_No,M,Bachelors,Home Maker,26,Commercial,11020.00,1,Pickup,yes,0.00,0,Yes,1,7,Highly Urban/ Urban
2369,0,0,1,39,3,12,6843.00,Yes,0.00,z_No,z_F,z_High School,Student,9,Commercial,7050.00,4,z_SUV,no,0.00,0,No,1,6,z_Highly Rural/ Rural
2371,1,1990,0,36,0,11,33447.00,No,0.00,z_No,M,<High School,Clerical,42,Private,22070.00,7,Van,yes,0.00,0,No,0,1,Highly Urban/ Urban
2372,1,6208,0,54,0,12,27354.00,No,0.00,z_No,z_F,Bachelors,z_Blue Collar,19,Commercial,9640.00,1,z_SUV,no,0.00,0,No,2,9,Highly Urban/ Urban
2373,0,0,0,41,0,12,70426.00,No,209877.00,Yes,z_F,z_High School,Professional,38,Private,22860.00,6,Minivan,no,0.00,0,No,0,12,Highly Urban/ Urban
2374,0,0,0,42,0,12,,No,241791.00,Yes,z_F,Bachelors,Clerical,57,Private,18690.00,1,z_SUV,no,1698.00,2,No,0,8,Highly Urban/ Urban
2375,0,0,2,42,2,,0.00,Yes,0.00,z_No,z_F,Bachelors,Student,35,Commercial,18020.00,7,Minivan,no,0.00,0,No,1,6,z_Highly Rural/ Rural
2376,0,0,1,39,1,11,50891.00,No,194126.00,Yes,z_F,z_High School,Clerical,32,Private,10490.00,1,z_SUV,no,0.00,0,No,5,6,z_Highly Rural/ Rural
2377,1,19351.62123,0,57,0,8,81767.00,No,308350.00,Yes,z_F,z_High School,z_Blue Collar,30,Commercial,19820.00,1,z_SUV,no,0.00,0,No,0,7,Highly Urban/ Urban
2379,1,4903,0,47,0,14,19779.00,No,96107.00,z_No,M,<High School,z_Blue Collar,50,Commercial,25250.00,4,Panel Truck,yes,0.00,0,No,2,1,z_Highly Rural/ Rural
2380,0,0,0,51,0,0,0.00,No,56589.00,Yes,z_F,z_High School,Home Maker,56,Commercial,19640.00,1,Pickup,no,6187.00,1,No,2,1,Highly Urban/ Urban
2381,0,0,0,42,0,9,116863.00,No,335371.00,Yes,M,Masters,,45,Commercial,17390.00,1,Van,no,0.00,0,No,3,11,Highly Urban/ Urban
2382,0,0,0,49,0,7,176866.00,No,0.00,z_No,M,Masters,,69,Commercial,6400.00,3,Pickup,yes,0.00,0,Yes,0,16,Highly Urban/ Urban
2383,0,0,0,49,0,14,21918.00,No,157112.00,Yes,z_F,Masters,Lawyer,18,Private,25530.00,6,Minivan,no,0.00,0,No,0,19,Highly Urban/ Urban
2384,0,0,0,32,1,12,126678.00,No,325815.00,Yes,M,Bachelors,z_Blue Collar,60,Private,20480.00,4,Van,yes,0.00,0,No,4,15,z_Highly Rural/ Rural
2385,1,2589,0,47,0,9,,No,149582.00,Yes,M,<High School,z_Blue Collar,44,Private,5430.00,3,Pickup,yes,0.00,0,No,0,1,Highly Urban/ Urban
2386,0,0,0,37,0,9,62409.00,No,217421.00,z_No,z_F,z_High School,z_Blue Collar,55,Commercial,11440.00,10,z_SUV,no,0.00,0,Yes,1,1,z_Highly Rural/ Rural
2387,0,0,0,51,0,14,28979.00,No,174100.00,Yes,M,PhD,Manager,45,Commercial,22570.00,1,Panel Truck,yes,0.00,0,No,3,11,Highly Urban/ Urban
2388,0,0,0,35,1,11,77486.00,Yes,232815.00,z_No,M,Bachelors,Manager,28,Private,13690.00,1,Minivan,yes,0.00,0,No,0,1,Highly Urban/ Urban
2389,0,0,0,53,0,13,93908.00,No,0.00,z_No,M,z_High School,Clerical,41,Private,16190.00,1,Minivan,yes,0.00,0,No,2,9,z_Highly Rural/ Rural
2391,0,0,0,39,0,,,No,0.00,Yes,z_F,<High School,Student,79,Private,5600.00,1,Sports Car,no,4697.00,1,No,0,1,Highly Urban/ Urban
2392,0,0,0,52,0,6,168168.00,No,0.00,z_No,M,Masters,Lawyer,22,Private,6700.00,10,Minivan,yes,0.00,0,No,0,15,Highly Urban/ Urban
2393,1,4296,0,36,0,9,60847.00,No,211273.00,z_No,z_F,Bachelors,z_Blue Collar,31,Private,8560.00,4,z_SUV,no,6295.00,3,No,5,3,Highly Urban/ Urban
2394,1,2777,0,39,0,11,57744.00,No,213239.00,Yes,z_F,z_High School,z_Blue Collar,45,Commercial,11170.00,1,z_SUV,no,0.00,0,No,3,8,Highly Urban/ Urban
2395,1,4298,0,52,0,10,5.00,No,0.00,z_No,M,Bachelors,Student,38,Commercial,6700.00,1,Pickup,yes,4824.00,3,No,0,11,Highly Urban/ Urban
2396,0,0,0,53,0,10,62280.00,No,0.00,z_No,M,Masters,,52,Commercial,30810.00,6,Panel Truck,yes,4390.00,2,No,0,12,Highly Urban/ Urban
2397,0,0,1,37,2,0,0.00,Yes,0.00,z_No,z_F,Bachelors,Student,41,Private,20860.00,1,z_SUV,no,9237.00,3,No,2,4,z_Highly Rural/ Rural
2398,1,2536,1,57,2,15,79053.00,No,,Yes,z_F,Masters,Lawyer,57,Private,15110.00,7,Sports Car,no,3795.00,3,No,6,12,Highly Urban/ Urban
2400,1,5723,0,39,0,4,102052.00,No,237341.00,z_No,M,PhD,Manager,21,Private,7020.00,6,Pickup,yes,0.00,0,No,1,16,Highly Urban/ Urban
2401,0,0,0,35,0,7,64890.00,No,0.00,z_No,z_F,Bachelors,Manager,27,Private,12760.00,1,z_SUV,no,0.00,0,No,0,12,Highly Urban/ Urban
2405,1,337.5047023,0,51,0,12,146881.00,No,396556.00,Yes,M,PhD,Manager,70,Commercial,19920.00,1,Van,no,0.00,0,No,0,11,Highly Urban/ Urban
2406,0,0,2,44,3,15,69264.00,No,242234.00,Yes,M,z_High School,z_Blue Collar,35,Commercial,16510.00,4,Minivan,yes,0.00,0,No,0,9,z_Highly Rural/ Rural
2407,0,0,0,34,1,0,0.00,No,0.00,Yes,z_F,<High School,Student,42,Private,11990.00,7,z_SUV,no,0.00,0,No,0,6,Highly Urban/ Urban
2408,1,2257,0,51,0,15,57410.00,No,231626.00,Yes,z_F,Bachelors,Professional,34,Private,12340.00,13,z_SUV,no,33089.00,3,No,3,4,Highly Urban/ Urban
2409,0,0,0,34,4,,6363.00,Yes,0.00,z_No,z_F,z_High School,Student,23,Commercial,7850.00,6,Sports Car,no,53477.00,2,Yes,2,1,Highly Urban/ Urban
2410,0,0,0,43,1,,41229.00,No,0.00,Yes,z_F,z_High School,Student,43,Private,9920.00,4,z_SUV,no,5303.00,2,No,3,5,Highly Urban/ Urban
2411,1,2774,0,41,0,5,53293.00,No,0.00,z_No,z_F,z_High School,z_Blue Collar,46,Commercial,6830.00,6,z_SUV,no,0.00,0,No,0,1,Highly Urban/ Urban
2412,0,0,0,42,0,11,94090.00,No,,Yes,M,Masters,Manager,29,Commercial,18340.00,1,Van,yes,39973.00,2,Yes,3,15,Highly Urban/ Urban
2413,0,0,0,38,1,12,15216.00,Yes,134163.00,z_No,M,Bachelors,Home Maker,10,Commercial,8650.00,1,Pickup,yes,0.00,0,No,0,8,z_Highly Rural/ Rural
2415,0,0,0,34,1,12,121279.00,No,325518.00,Yes,z_F,Bachelors,z_Blue Collar,35,Private,10960.00,1,z_SUV,no,0.00,0,Yes,4,15,Highly Urban/ Urban
2416,0,0,0,49,0,13,,No,232785.00,Yes,M,Bachelors,Professional,43,Private,16940.00,6,Van,yes,3170.00,3,No,3,12,Highly Urban/ Urban
2417,1,3997,0,26,2,13,989.00,No,0.00,Yes,z_F,<High School,Student,24,Private,4200.00,10,z_SUV,no,25081.00,2,Yes,3,1,Highly Urban/ Urban
2418,1,8496,0,42,0,,7804.00,No,0.00,z_No,z_F,z_High School,Student,25,Private,6480.00,1,z_SUV,no,4400.00,1,No,2,8,Highly Urban/ Urban
2419,0,0,0,44,0,11,65426.00,No,181181.00,Yes,M,Bachelors,Manager,44,Commercial,6040.00,6,Pickup,yes,0.00,0,No,1,14,Highly Urban/ Urban
2420,0,0,0,55,0,14,174526.00,No,439040.00,z_No,M,PhD,,26,Commercial,24450.00,3,Panel Truck,no,4478.00,4,No,3,9,Highly Urban/ Urban
2421,0,0,0,30,1,,55307.00,No,174352.00,Yes,M,Masters,,22,Private,12360.00,1,Minivan,yes,5278.00,1,No,0,24,Highly Urban/ Urban
2423,0,0,0,36,4,14,45484.00,No,187068.00,Yes,z_F,<High School,z_Blue Collar,23,Private,9650.00,6,z_SUV,no,4448.00,2,No,6,1,Highly Urban/ Urban
2425,0,0,0,49,0,12,23111.00,No,135834.00,Yes,z_F,<High School,Clerical,39,Private,12260.00,3,z_SUV,no,0.00,0,No,0,8,Highly Urban/ Urban
2426,0,0,0,50,0,,120424.00,No,315565.00,Yes,M,Bachelors,Professional,37,Commercial,33030.00,6,Panel Truck,yes,0.00,0,No,0,13,z_Highly Rural/ Rural
2427,0,0,0,58,0,15,89403.00,No,274333.00,Yes,M,Bachelors,z_Blue Collar,23,Commercial,22990.00,10,Panel Truck,no,0.00,0,Yes,2,15,Highly Urban/ Urban
2428,0,0,0,56,0,15,4200.00,No,127300.00,Yes,z_F,Bachelors,Home Maker,35,Private,37380.00,1,Minivan,no,0.00,0,No,0,9,Highly Urban/ Urban
2429,0,0,0,37,3,9,14818.00,Yes,137447.00,z_No,M,<High School,Clerical,34,Commercial,16710.00,4,Van,yes,0.00,0,Yes,0,1,z_Highly Rural/ Rural
2431,1,291.7285708,2,41,4,0,0.00,Yes,0.00,z_No,z_F,Masters,Home Maker,53,Private,1500.00,6,Sports Car,no,1433.00,2,No,5,,Highly Urban/ Urban
2432,0,0,0,45,0,12,43998.00,No,181595.00,Yes,z_F,Masters,Manager,16,Private,25500.00,4,Minivan,no,0.00,0,No,0,15,Highly Urban/ Urban
2433,0,0,0,53,0,14,39095.00,No,197227.00,Yes,M,z_High School,Manager,11,Private,10710.00,6,Pickup,yes,0.00,0,No,0,10,Highly Urban/ Urban
2434,0,0,0,51,0,12,54236.00,No,219127.00,Yes,M,Bachelors,z_Blue Collar,40,Commercial,6600.00,1,Pickup,no,0.00,0,No,0,14,z_Highly Rural/ Rural
2436,0,0,0,33,5,0,0.00,No,0.00,Yes,z_F,Bachelors,Home Maker,45,Private,9930.00,4,Sports Car,no,0.00,0,No,3,10,z_Highly Rural/ Rural
2437,0,0,0,43,3,11,72637.00,Yes,0.00,z_No,z_F,Masters,Manager,46,Commercial,24050.00,1,Panel Truck,no,0.00,0,No,0,16,Highly Urban/ Urban
2438,0,0,0,47,0,13,128481.00,No,0.00,z_No,M,Bachelors,Professional,40,Private,14350.00,1,Minivan,yes,0.00,0,No,2,12,Highly Urban/ Urban
2440,0,0,0,43,0,14,93239.00,No,277687.00,Yes,z_F,Masters,Professional,36,Private,5800.00,1,Sports Car,no,0.00,0,No,0,13,z_Highly Rural/ Rural
2441,1,9388,2,38,2,0,0.00,No,0.00,Yes,M,z_High School,Student,22,Commercial,5300.00,4,Pickup,yes,0.00,0,No,8,1,Highly Urban/ Urban
2443,0,0,0,36,0,10,166406.00,No,410930.00,z_No,z_F,Masters,,37,Commercial,25020.00,6,Pickup,no,0.00,0,No,1,16,Highly Urban/ Urban
2444,1,4229,0,31,0,5,11425.00,No,0.00,z_No,z_F,<High School,Clerical,40,Private,4780.00,3,z_SUV,no,2168.00,2,No,2,6,Highly Urban/ Urban
2446,0,0,0,47,0,6,108031.00,No,329698.00,Yes,M,Masters,,13,Commercial,21460.00,3,Van,no,0.00,0,No,0,13,Highly Urban/ Urban
2447,0,0,0,36,1,13,,No,145803.00,Yes,M,z_High School,Clerical,69,Commercial,30370.00,17,Panel Truck,no,5872.00,2,No,3,1,Highly Urban/ Urban
2448,0,0,0,38,0,6,90075.00,No,271397.00,z_No,z_F,Masters,Professional,40,Private,30110.00,1,Minivan,no,0.00,0,No,2,15,Highly Urban/ Urban
2450,0,0,0,41,0,10,185205.00,No,480262.00,z_No,M,Bachelors,z_Blue Collar,47,Commercial,5600.00,12,Pickup,yes,0.00,0,No,0,12,z_Highly Rural/ Rural
2452,0,0,0,53,0,14,46817.00,No,223487.00,Yes,M,Masters,Manager,21,Private,6800.00,1,Pickup,no,0.00,0,No,0,13,Highly Urban/ Urban
2453,1,5120,0,46,0,10,42621.00,No,0.00,z_No,z_F,z_High School,Clerical,45,Private,10360.00,4,z_SUV,no,7333.00,1,Yes,0,1,Highly Urban/ Urban
2454,0,0,0,55,0,15,105178.00,No,313734.00,Yes,z_F,PhD,Doctor,25,Private,12020.00,4,Minivan,no,0.00,0,No,0,8,Highly Urban/ Urban
2455,0,0,0,63,0,13,31269.00,No,201461.00,Yes,M,z_High School,Professional,42,Private,10930.00,7,Sports Car,yes,0.00,0,No,4,1,z_Highly Rural/ Rural
2456,1,6767,3,40,4,10,147647.00,Yes,385798.00,z_No,M,PhD,Professional,12,Commercial,28870.00,3,Panel Truck,yes,1449.00,2,No,3,25,Highly Urban/ Urban
2457,0,0,0,35,0,5,60855.00,No,0.00,z_No,M,Bachelors,z_Blue Collar,52,Commercial,23480.00,9,Panel Truck,no,0.00,0,No,0,1,z_Highly Rural/ Rural
2458,0,0,0,55,0,12,130162.00,No,356853.00,z_No,z_F,Bachelors,z_Blue Collar,17,Commercial,29990.00,1,Panel Truck,no,0.00,0,No,2,7,z_Highly Rural/ Rural
2459,0,0,1,38,2,12,10287.00,Yes,,z_No,M,<High School,z_Blue Collar,11,Commercial,19320.00,7,Van,no,0.00,0,No,0,1,z_Highly Rural/ Rural
2460,0,0,0,60,0,5,100328.00,No,302757.00,Yes,z_F,Masters,Lawyer,20,Private,22300.00,10,z_SUV,no,0.00,0,No,1,20,Highly Urban/ Urban
2462,0,0,0,48,0,11,105103.00,No,318523.00,Yes,z_F,Masters,Lawyer,34,Private,6300.00,10,Sports Car,no,0.00,0,No,0,16,Highly Urban/ Urban
2463,0,0,1,58,1,11,66762.00,No,225043.00,Yes,M,PhD,,21,Commercial,28600.00,4,Panel Truck,yes,4007.00,1,No,6,17,Highly Urban/ Urban
2466,0,0,2,40,3,13,48623.00,No,221757.00,Yes,z_F,<High School,z_Blue Collar,21,Private,25620.00,10,Sports Car,no,0.00,0,No,2,1,z_Highly Rural/ Rural
2467,0,0,0,47,0,,120150.00,No,318649.00,Yes,M,Masters,,20,Commercial,20800.00,14,Van,no,0.00,0,No,1,15,Highly Urban/ Urban
2468,0,0,0,42,0,8,57095.00,No,0.00,z_No,z_F,z_High School,z_Blue Collar,25,Commercial,20720.00,4,z_SUV,no,46442.00,1,Yes,5,12,z_Highly Rural/ Rural
2469,0,0,0,48,0,15,36098.00,No,0.00,z_No,M,z_High School,Manager,24,Private,9910.00,1,Pickup,yes,8258.00,2,No,0,6,Highly Urban/ Urban
2470,0,0,0,47,0,12,65417.00,No,0.00,z_No,M,z_High School,Professional,22,Private,17880.00,11,Van,yes,0.00,0,No,0,1,z_Highly Rural/ Rural
2471,0,0,0,46,0,14,104466.00,No,299208.00,z_No,M,Masters,Lawyer,19,Private,24840.00,10,Minivan,yes,0.00,0,No,0,16,Highly Urban/ Urban
2473,0,0,0,44,0,0,22288.00,No,155196.00,Yes,z_F,Bachelors,Home Maker,14,Private,8130.00,7,z_SUV,no,0.00,0,No,2,14,Highly Urban/ Urban
2474,0,0,0,31,2,10,47623.00,Yes,0.00,z_No,z_F,z_High School,z_Blue Collar,27,Commercial,4600.00,6,Sports Car,no,35375.00,3,No,0,1,Highly Urban/ Urban
2475,0,0,0,52,0,14,25835.00,No,127524.00,Yes,z_F,z_High School,Clerical,53,Private,11340.00,6,z_SUV,no,0.00,0,No,1,1,z_Highly Rural/ Rural
2477,1,3840,0,35,0,10,71379.00,No,0.00,z_No,M,Bachelors,z_Blue Collar,34,Commercial,22010.00,10,Van,yes,31039.00,2,Yes,3,9,Highly Urban/ Urban
2478,1,2527,0,49,0,13,37414.00,No,185993.00,Yes,z_F,z_High School,z_Blue Collar,32,Commercial,10260.00,3,z_SUV,no,7105.00,2,No,9,1,Highly Urban/ Urban
2479,0,0,0,53,0,14,161395.00,No,412344.00,Yes,M,PhD,Lawyer,40,Private,22940.00,4,Minivan,no,0.00,0,No,2,11,Highly Urban/ Urban
2480,1,19970.2051,0,31,1,9,83316.00,Yes,239711.00,z_No,z_F,z_High School,Professional,12,Commercial,37720.00,6,Panel Truck,no,0.00,0,No,5,1,Highly Urban/ Urban
2481,0,0,0,50,0,13,21262.00,No,152605.00,z_No,z_F,z_High School,Home Maker,22,Private,1930.00,1,Sports Car,no,0.00,0,No,3,8,z_Highly Rural/ Rural
2483,0,0,0,51,0,13,81948.00,No,308197.00,Yes,z_F,z_High School,Professional,5,Private,7850.00,6,Sports Car,no,2219.00,1,No,0,1,Highly Urban/ Urban
2484,0,0,0,53,0,16,139307.00,No,338975.00,Yes,M,Masters,Lawyer,5,Private,21910.00,6,Van,yes,0.00,0,No,0,18,Highly Urban/ Urban
2485,0,0,0,54,0,13,74398.00,No,233136.00,z_No,z_F,Bachelors,Manager,49,Private,14340.00,3,Sports Car,no,0.00,0,No,1,1,Highly Urban/ Urban
2486,0,0,0,47,0,7,108139.00,No,0.00,z_No,z_F,Bachelors,Professional,46,Private,17440.00,11,Minivan,no,3924.00,1,No,2,12,Highly Urban/ Urban
2488,0,0,0,48,0,11,45916.00,No,194824.00,z_No,M,<High School,z_Blue Collar,27,Private,9160.00,4,Pickup,no,3424.00,1,No,5,1,Highly Urban/ Urban
2489,0,0,0,38,0,,,No,305294.00,Yes,z_F,PhD,Lawyer,48,Private,16810.00,1,Minivan,no,0.00,0,No,1,14,Highly Urban/ Urban
2490,0,0,0,30,1,0,0.00,Yes,0.00,z_No,z_F,<High School,Student,37,Private,4500.00,1,Sports Car,no,4749.00,3,No,7,6,Highly Urban/ Urban
2491,0,0,0,45,0,11,191870.00,No,546868.00,z_No,M,PhD,Doctor,28,Private,5900.00,6,Pickup,yes,0.00,0,No,1,14,Highly Urban/ Urban
